subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Percussion Instruments,Question Papers of NET January 2017,Paper II,30,भगवान दास मृदंगाचार्य एवं रामशंकर 'पागलदास' ने कौन सी पुस्तक का लेखन संयुक्त रूप से किया है ?,मृदंग-तबला वादन पद्धति,मृदंग-तबला शिक्षा,मृदंग-तबला प्रभाकर,मृदंग-तबला सागर,C,PER_b0aff1a5,Normal MCQ
Percussion Instruments,Question Papers of NET January 2017,Paper II,31,"पटह, ढोलक इति भाषायाम्' किस ग्रंथकार ने लिखा है ?",शारंग देव,पार्श्व देव,अहोबल,भरत,C,PER_4829508f,Normal MCQ
Percussion Instruments,Question Papers of NET January 2017,Paper II,32,निम्नलिखित में से कौन सही क्रम में लिखा गया है ?,"रुद्र, जयमंगल, शिखर, यतिशिखर","रुद्र, यतिशिखर, जयमंगल, शिखर","रुद्र, जयमंगल, यतिशिखर, शिखर","जयमंगल, रुद्र, यतिशिखर, शिखर",C,PER_f14e77c6,Sequence / Ordering
Percussion Instruments,Question Papers of NET January 2017,Paper II,33,किस राष्ट्रपति ने संगीत में अधिकाधिक भारत रत्न उपाधियाँ प्रदान की हैं ?,श्री के.आर. नारायणन,डॉ. ए. पी.जे. अब्दुल कलाम,श्रीमती प्रतिभा पाटिल,डॉ. शंकर दयाल शर्मा,A,PER_9b726482,Normal MCQ
Percussion Instruments,Question Papers of NET January 2017,Paper II,34,एड़क्का है एक :,तत् वाद्य,सुषिर वाद्य,घन वाद्य,अवनद्ध वाद्य,D,PER_378daa8d,Normal MCQ
Percussion Instruments,Question Papers of NET January 2017,Paper II,35,पं. सामता प्रसाद मिश्र के बारे में कौन सा कथन गलत है ?,उन्होंने कई फिल्मों के लिये तबला बजाया ।,वे बायाँ को उल्टा करके बजाते थे।,वे बहुत पढ़े-लिखे थे।,उन्हें पद्मभूषण पुरस्कार मिला है ।,C,PER_a6082c94,Identify the Incorrect Statement
Percussion Instruments,Question Papers of NET January 2017,Paper II,36,पं. लक्ष्मण सिंह 'सीन' किस घराने से सम्बन्धित है ?,पंजाब,लखनऊ,बनारस,दिल्ली,A,PER_76eb76c9,Normal MCQ
Percussion Instruments,Question Papers of NET January 2017,Paper II,37,बाबू जोध सिंह के शिष्य कौन थे ?,पं. कुदऊ सिंह,पं. नाना पानसे,पं. सखाराम,पं. छेदाराम,B,PER_32c815a0,Normal MCQ
Percussion Instruments,Question Papers of NET January 2017,Paper II,38,एक ताल का कायदा लय परिवर्तित कर तीन ताल में बजाने पर कौन सी लयकारी बनेगी ?,पौन गुन,पौन गुन की उल्टी,सवागुन,दुगुन,A,PER_a451ada8,Normal MCQ
Percussion Instruments,Question Papers of NET January 2017,Paper II,39,कहरवा ताल में लक्ष्मी ताल सम से सम तक बजाने पर लयकारी बनेगी,दुगुन,पौने दुगुन,सवा दुगुन,सवा गुन,C,PER_03c41412,Normal MCQ
Percussion Instruments,Question Papers of NET January 2017,Paper II,40,उ. आफ़ाक हुसैन के गुरु हैं,उ. अमीर हुसैन,उ. वाजिद हुसैन खाँ,उ. अमीरुद्दीन खाँ,उ. अकबर हुसैन,B,PER_66c5a0f6,Normal MCQ
Percussion Instruments,Question Papers of NET January 2017,Paper II,41,अभिकथन (A) तथा कारण (R) को पढ़ें और नीचे दिये गये कूटों की सहायता से सही उत्तर चुनें : अभिकथन (A) : उस्ताद अमीर खाँ अधिकांशतः विलम्बित झूमरा में गाया करते थे । कारण (R) : झूमरा एक सरल ताल है ।,(A) तथा (R) दोनों सही हैं ।,(A) तथा (R) दोनों गलत हैं ।,"(A) सही है, परन्तु (R) गलत है ।","(A) गलत है, परन्तु (R) सही है ।",C,PER_c53b8532,Assertion and Reason
Percussion Instruments,Question Papers of NET January 2017,Paper II,42,सुमेलित कीजिए (शिष्य-गुरु) तथा कूट की सहायता से सही उत्तर बताइए । सूची - I                           सूची - II a. पं. नयन घोष                 i. उस्ताद अल्लारख्खा b. पं. योगेश समसी             ii. पं. निखिल घोष c. पं. विजय घाटे                iii. पं. किशन महाराज d. पं. सुखविंदर नामधारी.     iv. पं. सुरेश तलवलकर कूट : a b c d,ii i iv iii,ii iv i iii,iv ii i iii,iii ii i iv,A,PER_824e08a5,Match the List
